,AF: Import: Cost: Border Compliance,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Median Case,AF: Exports: Lead Time: Median Case,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Goods,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Ores & Metals,AF: Exports: Goods,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: Commercial Service,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services",AF: Exports: Goods by Reporting Economy,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Imports: % of Total Goods Imports: Residual,AF: Goods Trade: % of GDP,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Total Goods Exports: The Arab World,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: Lead Time,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Imports: Number of Documents,AF: (DC)Imports: Lead Time,AF: Imports: % of Commercial Service Imports: Services: Travel,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: Special Categories,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Oil Exporting Countries,AF: (DC)Exports: fob: USD,AO: Imports: cif: Euro Area,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: Imports: cif: Countries or Area Not Specified,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Imports: % of Total Goods Imports: The Arab World,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Commercial Service,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,"AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Imports: % of Commercial Service Imports: Services: Transport
09/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.965402,863.376075,34.841667,1440.520868,0.095,,0.010011,,,0.000204,,,0.000012,,,,,,,,0.000433,,79.00921,533.037152,0.57018,1475.362535,,,,,,,360.29,410.472,,,,,,,,,,422.577,418.043,682.929,4.53366,,445.78693,0.074176,72.011848,,,,-8.192962,,,,,,,,,,,,,,,
10/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.350953,1098.349536,39.391075,1786.032181,,,,,,,,,,,,,,,,,,,91.932326,774.830183,0.591083,1825.423256,,,,,,,365.779,665.777,,,,,,,,,,499.54,494.86,925.1,4.68026,,694.168644,,83.790441,,,,,,,,,,,,,,,,,,,
11/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.556251,943.601645,37.155286,1620.26425,,,,,,,,,,,,,,,,,,,85.413077,624.967762,0.937167,1657.419536,,,,,,,388.938,506.625,,,,,,,,,,507.059,502.415,746.998,4.64396,,548.914051,,77.848563,,,,,,,,,,,,,,,,,,,
12/2007,,,,,,20.7,8.1,,19.58311845,3022,2206.590621,36.76243533,,,,454,14.69277499,,,204.955286,,,,55.60891462,55.60891462,29.69088097,0,35.65901327,,7.690898,528.49954,924.835946,42.384443,1602.510099,0.388,,0.012194,,16.24698522,0.000204,,,0.000113,0.40576216,1.71057896,26.25260614,0.39397618,,0.92795753,0.56951892,0.000489,,100.217347,714.744578,0.617091,1644.894542,10,67,,10,71,,348.586,609.066,,,,,2819,,,,,462.791,457.761,811.755,5.0302,497,634.965685,0.081032,91.341709,0.03122741,26.75688732,0.04982737,0.077769,0.00742943,,,,1.12781065,,,,,43.65444622,,36.76243533,,,
01/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.491043,776.287634,60.015852,1312.381006,,,,,,,,,,,,,,,,,,,0.517263,492.229251,0.386371,1372.396858,,,,,,,465.387,396.035,,,,171.45,,,,,,490.502,485.407,602.194,5.09516,,435.592676,,1.100918,,,,,,,,,,,,,,,,,,,
02/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.488302,895.582535,58.10177,1363.519851,,,,,,,,,,,,,,,,,,,0.495719,579.616973,1.152033,1421.621621,,,,,,,481.545,487.014,,,,,,,,,,457.519,452.519,708.202,5.00052,,523.886101,,1.055065,,,,,,,,,,,,,,,,,,,
03/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.433725,1150.526328,54.733152,1716.666795,1.023,,0.018545,0.002171,,0.008403,,,0.000034,,,,,,,,0.000038,,0.460272,699.759269,0.416246,1771.399947,,,,,,,629.024,540.704,,,-11.19022,,,,,,,603.537,598.06,886.581,5.47706,,585.177398,0.077615,0.979622,,,,-1.649006,,,,,,,,,,,,,,,
04/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.261497,1171.38213,84.909263,1819.066001,,,,,,,,,,,,,,,,,,,0.745324,759.67525,1.40066,1903.975264,,,,,,,701.895,610.206,,,,,,,,,,461.229,455.863,937.1,5.36633,,662.822016,,1.586313,,,,,,,,,,,,,,,,,,,
05/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.050522,1154.741319,80.368589,1825.604069,,,,,,,,,,,,,,,,,,,0.697113,762.965306,0.358256,1905.972658,,,,,,,618.987,614.876,,,,,,,,,,478.653,472.893,847.643,5.76058,,658.670261,,1.483704,,,,,,,,,,,,,,,,,,,
06/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.251359,1228.830559,83.487531,2032.85107,0.481,,0.021437,0.002976,,0.008403,,,0.007841,,,,,,,,0.000032,,0.721364,853.563243,1.294539,2116.338601,,,,,,,576.451,627.902,,,-14.014957,,,,,,,487.188,481.453,867.023,5.73507,,771.149924,0.084974,1.535319,,,,-10.610954,,,,,,,,,,,,,,,
07/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.522382,1428.727814,111.227548,2326.072267,,,,,,,,,,,,,,,,,,,0.974832,1005.714644,2.29264,2437.299815,,,,,,,785.297,779.285,,,,,,,,,,529.541,523.913,1069.59,5.62785,,858.650705,,2.074787,,,,,,,,,,,,,,,,,,,
08/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.864849,1566.544439,99.774831,2469.327381,,,,,,,,,,,,,,,,,,,0.860812,857.616184,13.437736,2569.102212,,,,,,,1002.47,707.74,,,,,,,,,,574.307,568.719,1272.79,5.58822,,737.346511,,1.832112,,,,,,,,,,,,,,,,,,,
09/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.982114,1489.811218,96.033148,2353.322477,0.614,,0.023196,0.002854,,0.008403,,,0.008479,,,,,,,,0.000034,,0.819055,1025.771375,3.140794,2449.355625,,,,,,,788.476,789.348,,,-11.297084,,,,,,,534.75,528.79,1077.14,5.95927,,937.253218,0.092655,1.743238,,,,-6.160261,,,,,,,,,,,,,,,
10/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.193751,1670.265717,127.802116,2525.100746,,,,,,,,,,,,,,,,,,,1.100705,894.460261,1.018566,2652.902862,,,,,,,922.216,704.733,,,,,,,,,,,,,,,782.428319,,2.342689,,,,,,,,,,,,,,,,,,,
11/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.042368,1332.196428,108.994648,2191.124413,,,,,,,,,,,,,,,,,,,0.920697,772.353265,1.28955,2300.119061,,,,,,,661.216,622.783,,,,,,,,,,,,,,,704.754607,,1.959568,,,,,,,,,,,,,,,,,,,
12/2008,,,,,,,,32.22530645,21.18528193,3020,3050.186101,19.29653059,17.3695294,0.84126731,0.39686944,540,6.95773533,1234.01958262,80.53953944,556.332171,,34.61741964,1.35083077,71.25268889,71.25268889,21.78766739,15.24868308,35.21538438,,5.59359994,1288.306077,1380.140267,150.147464,2522.298765,0.39,,0.023001,0.003005,17.83340065,0.008403,,,0.025655,0.6967564,1.78684184,13.85855304,5.01993925,,0.42557686,0.5561898,0.000043,,1.278591,856.978949,3.020664,2672.446229,10,74,0.00237097,10,77,5.45173678,771.471,721.217,,,-18.925038,,3019.86,,,,,,,,,540.066,772.84153,0.11004,2.721294,0.14975463,19.94095678,5.78920253,-14.584393,0.00190839,5.03313955,52.52408118,9.48429389,3.62951401,,,,11.30261181,44.26950439,657.3450619,19.29653059,18.48229258,8.6253359,64.76335883
01/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.347454,1089.054026,143.66617,1859.513881,,,,,,,,,,,,,,,,,,,1.207846,695.804715,4.339041,2003.180051,,,,,,,493.213,471.903,,,,,,,,,,,,,,,582.478029,,2.570725,,,,,,,,,,,,,,,,,,,
02/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.159479,1222.736924,140.202948,2005.35896,,,,,,,,,,,,,,,,,,,1.171704,742.885442,0.526189,2145.561908,,,,,,,464.164,602.66,,,,,,,,,,,,,,,617.5004,,2.493801,,,,,,,,,,,,,,,,,,,
03/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.801976,1240.448969,159.920267,2115.504793,0.135,,-0.047274,,,0.014181,,,0.006944,,,,,,,,0.003357,,1.334285,863.563931,1.309937,2275.42506,,,,,,,547.565,654.921,,,,,,,,,,,,,,,792.426541,0.282753,2.83983,,,,-15.376198,,,,,,,,,,,,,,,
04/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.482502,1093.075027,95.30296,1807.742768,,,,,,,,,,,,,,,,,,,0.79537,729.311625,0.824724,1903.045728,,,,,,,519.397,578.039,,,,,,,,,,,,,,,602.555661,,1.692829,,,,,,,,,,,,,,,,,,,
05/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.266654,997.977074,105.524397,1902.492472,,,,,,,,,,,,,,,,,,,0.886454,724.930142,0.706276,2008.016869,,,,,,,458.971,528.607,,,,,,,,,,,,,,,612.659021,,1.886687,,,,,,,,,,,,,,,,,,,
06/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.211087,1025.103872,102.976127,1670.066828,0.282,,-0.061419,,,0.014181,,-0.294452,0.000055,,,,,,,,0.003035,,0.872023,724.768595,0.422953,1773.042955,,,,,,,443.214,568.383,,,,,,,,,,,,,,,637.878126,0.247869,1.855973,,,,-17.136091,,,,,,,,,,,,,,,
07/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.369057,1125.245018,128.485123,1799.57279,,,,,,,,,,,,,,,,,,,1.100847,852.125171,0.29634,1928.057913,,,,,,,399.007,639.664,,,,,,,,,,,,,,,706.809255,,2.342991,,,,,,,,,,,,,,,,,,,
08/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.158078,973.42024,139.732843,1643.648693,,,,,,,,,,,,,,,,,,,1.215725,605.117258,0.408219,1783.381536,,,,,,,625.175,493.242,,,,,,,,,,,,,,,547.590878,,2.587493,,,,,,,,,,,,,,,,,,,
09/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.674425,1024.977371,149.339738,1932.459177,0.059,,-0.064942,,,0.014181,,-0.611999,,,,,,,,,0.004527,0.000011,1.325656,752.331066,0.270011,2081.798915,,,,,,,391.156,616.851,,,,,,,,,,,,,,,665.951783,0.267618,2.821463,,,,-14.426291,,,,,,,,,,,,,,,
10/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.998868,1089.539048,169.466509,1754.900479,,,,,,,,,,,,,,,,,,,1.543646,794.844447,1.159027,1924.366988,,,,,,,417.977,647.904,,,,,,,,,,,,,,,718.011953,,3.285426,,,,,,,,,,,,,,,,,,,
11/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.690057,1221.80531,132.202718,2064.182939,,,,,,,,,,,,,,,,,,,1.243558,850.46056,1.535788,2196.385657,,,,,,,416.44,673.542,,,,,,,,,,,,,,,781.962375,,2.646732,,,,,,,,,,,,,,,,,,,
12/2009,,,,,,,,16.66168867,22.08571163,3336,3377.331795,12.26600447,18.29361615,23.62490556,0.21632717,403,8.10347264,1633.96925551,83.57884188,412.091834,0.1379768,18.04329652,2.19411491,64.84396243,64.84396243,27.05096311,0.03545725,30.05847597,,5.14488404,695.114928,1213.064695,63.200019,1846.907905,0.066,,-0.10899,,47.50938245,0.014181,,-0.303171,0.000083,1.30620545,0.66526021,11.30885137,12.85019445,,0.92045163,0.1505993,0.003745,,0.616395,813.98938,0.764809,1910.107924,10,74,,10,77,8.69384372,558.602,598.847,,,,,3336.43,,,,,,,,,403.441,672.958991,0.204214,1.311906,0.32088511,12.35683718,5.27512261,-18.176422,0.00160183,7.55967305,54.67931958,5.21767354,3.02193155,,,,10.47866537,65.61282665,780.40967524,12.26600447,22.90132774,9.00936967,57.92616317
01/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.507527,882.193278,49.709556,1500.55458,,,,,,,,,,,,,,,,,,,1.760892,711.971495,0.228638,1550.264136,,,,,,,345.461,468.38,,,,,,,,,,,,,,,635.948871,,0.802439,,,,,,,,,,,,,,,,,,,
02/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.357411,895.569998,46.838192,1394.643849,,,,,,,,,,,,,,,,,,,1.754916,633.438847,0.252179,1441.482041,,,,,,,427.671,424.969,,,,,,,,,,,,,,,539.201864,,0.799716,,,,,,,,,,,,,,,,,,,
03/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.548314,1058.845233,51.515774,1518.845529,0.098,,0.012773,,,0.000174,0.000052,-1.01844,0.000428,,,,,,,,0.000717,0.001239,2.038714,757.77584,0.924088,1570.361303,,,,,,,371.367,494.688,,,,,,,,,,,,,,,654.391046,0.534662,0.929042,,,,-19.613323,,,,,,,,,,,,,,,
04/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.53051,950.172494,49.15787,1450.525536,,,,,,,,,,,,,,,,,,,2.047401,723.514331,0.592463,1499.683406,,,,,,,362.782,472.18,,,,,,,,,,,,,,,585.698215,,0.933001,,,,,,,,,,,,,,,,,,,
05/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.139268,884.994983,42.273716,1280.548582,,,,,,,,,,,,,,,,,,,1.846566,632.422274,0.310965,1322.822298,,,,,,,365.098,414.965,,,,,,,,,,,,,,,548.03165,,0.841481,,,,,,,,,,,,,,,,,,,
06/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.127435,968.474417,41.136371,1453.200247,0.118,,0.015045,,,0.000174,0.00006,-0.864709,0.000012,,,,,,,,0.000854,,1.87866,693.965315,0.598035,1494.336618,,,,,,,416.82,440.052,,,,,,,,,,,,,,,563.334105,0.669238,0.856106,,,,-26.055141,,,,,,,,,,,,,,,
07/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.02541,836.309245,49.029243,1283.665729,,,,,,,,,,,,,,,,,,,2.308385,595.150521,3.977582,1332.694972,,,,,,,446.774,426.456,,,,,,,,,,,,,,,547.17277,,1.051932,,,,,,,,,,,,,,,,,,,
08/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.436126,929.957579,51.373093,1354.703305,,,,,,,,,,,,,,,,,,,2.529843,658.539097,0.541412,1406.076398,,,,,,,521.401,460.257,,,,,,,,,,,,,,,581.260027,,1.15285,,,,,,,,,,,,,,,,,,,
09/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.94027,856.857974,57.833374,1346.214142,0.064,,0.014086,,,0.000174,0.000058,,0.000033,,,,,,,,0.000736,0.000014,2.919057,631.819685,0.483327,1404.047516,,,,,,,451.102,438.582,,,,,,,,,,,,,,,569.9271,0.78111,1.330215,,,,-15.637179,,,,,,,,,,,,,,,
10/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.252095,1204.460797,46.483515,1767.724456,,,,,,,,,,,,,,,,,,,2.400961,945.856779,0.73113,1814.207971,,,,,,,464.356,684.185,,,,,,,,,,,,,,,852.485949,,1.094118,,,,,,,,,,,,,,,,,,,
11/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.23904,1234.201374,41.688712,1711.920079,,,,,,,,,,,,,,,,,,,2.176531,743.16372,0.314454,1753.608791,,,,,,,488.953,497.888,,,,,,,,,,,,,,,651.643464,,0.991846,,,,,,,,,,,,,,,,,,,
12/2010,,,,,,4,2,19.08305818,26.14956037,5154,5208.227502,13.67113103,13.69184761,20.86020961,0.28199248,388,8.45448473,2058.46125613,82.71513112,396.392531,0.27524454,19.62655879,3.64345264,54.66906565,54.66906565,36.87497331,0.10257655,34.95080176,,5.45165923,500.398372,1063.822116,60.165539,1508.651589,0.075,,0.01708,,35.14249171,0.000174,0.000071,-0.245293,0.023693,0.32497661,0.93829366,21.11863354,11.47444072,,3.01862877,0.43939427,0.001105,,3.157683,752.742974,0.516761,1568.817128,10,74,,10,77,10.23135112,483.017,540.149,,,,,5154.25,,,,,,,,,388.484,658.117196,0.678856,1.438957,0.53042159,16.49354189,7.4708826,-12.613657,0.00147631,10.76704557,40.04707097,7.03004575,3.25560141,,,,10.56712617,60.07673205,1006.7958962,13.67113103,20.45455467,6.61137049,58.74696804
01/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.635601,998.131051,41.704265,1439.930271,,,,,,,,,,,,,,,,,,,2.822724,697.292463,0.797683,1481.634536,,,,,,,518.928,500.4,,,,,,,,,,,,,,,619.413879,,0.04516,,,,,,,,,,,,,,,,,,,
02/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.632903,1012.472668,39.791558,1350.99161,,,,,,,,,,,,,,,,,,,2.635434,748.936498,0.852138,1390.783168,,,,,,,262.838,570.922,,,,,,,,,,,,,,,670.396114,,0.042163,,,,,,,,,,,,,,,,,,,
03/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.146295,1017.06519,42.740279,1422.381153,0.094,-0.001738,0.012113,,,0.006969,,,0.011046,,,,,,,,0.018328,-0.024082,2.864125,697.276448,0.79474,1465.121432,,,,,,,362.28,488.614,,,,,,,,,,,,,,,598.441373,0.860024,0.045822,,,,-28.016054,,,,,,,,,,,,,,,
04/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.299574,1026.260301,38.091841,1424.052071,,,,,,,,,,,,,,,,,,,2.543347,617.259965,0.978995,1462.143912,,,,,,,480.515,458.558,,,,,,,,,,,,,,,557.936877,,0.04069,,,,,,,,,,,,,,,,,,,
05/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.636676,916.365962,92.020206,1342.214044,,,,,,,,,,,,,,,,,,,6.133485,602.019948,0.595286,1434.23425,,,,,,,405.803,423.568,,,,,,,,,,,,,,,531.039096,,0.098127,,,,,,,,,,,,,,,,,,,
06/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.624632,1154.217997,39.709675,1616.814534,0.039,-0.001867,0.013068,,,0.006969,,,,,,,,,,,0.015246,-0.018822,2.639354,643.108622,0.6775,1656.524209,,,,,,,621.068,462.541,,,,,,,,,,,,,,,541.157279,0.994418,0.042226,,,,-32.386476,,,,,,,,,,,,,,,
07/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.579818,1345.116613,43.764312,1887.884297,,,,,,,,,,,,,,,,,,,2.905691,715.656437,1.10462,1931.648609,,,,,,,722.17,534.61,,,,,,,,,,,,,,,647.203366,,0.046487,,,,,,,,,,,,,,,,,,,
08/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.760618,1180.409348,36.733406,1753.91281,,,,,,,,,,,,,,,,,,,2.437257,787.495035,1.517357,1790.646216,,,,,,,546.371,661.031,,,,,,,,,,,,,,,722.605323,,0.038993,,,,,,,,,,,,,,,,,,,
09/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.453065,1161.177153,40.588026,1727.781021,0.11,-0.001782,0.008931,,,0.006969,,-0.340372,0.002779,,,,,,,,0.015401,-0.036251,2.695702,710.733486,1.117567,1768.369047,,,,,,,520.629,594.942,,,,,,,,,,,,,,,637.126396,1.119789,0.043127,,,,-31.482215,,,,,,,,,,,,,,,
10/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.923368,1367.266569,48.418162,1944.045974,,,,,,,,,,,,,,,,,,,3.222641,797.618166,1.159172,1992.464136,,,,,,,622.561,586.801,,,,,,,,,,,,,,,691.963799,,0.051558,,,,,,,,,,,,,,,,,,,
11/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.93034,1509.299467,50.254834,2266.382758,,,,,,,,,,,,,,,,,,,3.354124,885.039368,1.584291,2316.637592,,,,,,,711.721,670.381,,,,,,,,,,,,,,,790.177189,,0.053661,,,,,,,,,,,,,,,,,,,
12/2011,,,,,,,,13.72035106,20.80894693,6515,6566.320928,14.97782953,14.02927132,34.77309427,0.27366175,376,7.15206604,2519.37101219,77.38426114,386.646122,0.30578639,14.1181152,3.38010451,64.9415444,64.9415444,27.90496396,0.09720912,38.70417558,,5.64737437,686.260161,1427.554115,57.558303,2060.173686,0.063,-0.002087,0.009341,,42.92415275,0.006969,,,0.009798,0.48016775,1.35467749,15.00316819,9.43618801,,1.63076251,0.93253529,0.01932,-0.017408,3.856022,860.970439,2.925599,2117.731989,10,74,,10,77,16.57407998,586.88,592.34,,,,,6390.31,,,,,,,,,375.851,703.241676,1.110298,0.061691,0.19307293,11.12327451,8.94297894,-34.870218,0.00142559,12.8790088,39.1451752,8.23074641,3.91704059,,,,10.10949072,64.11601442,1486.03388579,14.97782953,23.17759998,11.00488794,50.13882931
01/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.162234,1267.238287,52.674692,1877.015962,,,,,,,,,,,,,,,,,,,0.273042,771.563619,0.579491,1929.690654,,,,,,,574.506,500.395,,,,,,,,,,,,,,,640.894757,,0.017091,,,,,,,,,,,,,,,,,,,
02/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.541579,1536.517351,42.15817,2064.133769,,,,,,,,,,,,,,,,,,,0.219283,809.719156,1.197197,2106.291939,,,,,,,601.533,565.928,,,,,,,,,,,,,,,698.58972,,0.013726,,,,,,,,,,,,,,,,,,,
03/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.416707,1758.924566,46.938068,2481.663706,0.496,,0.021404,,,0.000795,,,0.000027,,,,,,,,0.005326,,0.245155,956.291012,1.310564,2528.601774,,,,,,,856.286,643.789,,,,,,,,,,,,,,,800.868697,0.135526,0.015346,,,,,,,,,,,,,,,,,,,
04/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.853782,1107.367721,140.529195,1818.476129,,,,,,,,,,,,,,,,,,,0.737647,783.568056,0.97404,1959.005324,,,,,,,508.767,498.157,,,,,,,,,,,,,,,644.883187,,0.046174,,,,,,,,,,,,,,,,,,,
05/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.658676,1490.22595,154.684665,2392.062245,,,,,,,,,,,,,,,,,,,0.811488,1018.799114,0.593903,2546.74691,,,,,,,719.099,681.467,,,,,,,,,,,,,,,891.517944,,0.050796,,,,,,,,,,,,,,,,,,,
06/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.614727,1410.383714,151.390143,2284.447682,0.124,,0.018055,,,0.000795,,-0.168167,0.004319,,,,,,,,0.004955,,0.789937,909.197793,0.455827,2435.837825,,,,,,,709.154,584.222,,,,,,,,,,,,,,,746.779515,0.135272,0.049447,,,,,,,,,,,,,,,,,,,
07/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.633721,1693.888806,50.081386,2632.715697,,,,,,,,,,,,,,,,,,,0.258382,976.72941,0.868172,2682.797083,,,,,,,817.312,670.589,,,,,,,,,,,,,,,852.563604,,0.016174,,,,,,,,,,,,,,,,,,,
08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.873339,1796.577008,56.033467,2723.72084,,,,,,,,,,,,,,,,,,,0.286054,880.169269,0.995817,2779.754307,,,,,,,866.978,634.813,,,,,,,,,,,,,,,790.718585,,0.017906,,,,,,,,,,,,,,,,,,,
