,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of","AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic",AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
Kurtosis,0.8174015496485416,10.390938560803075,58.510174616754895,16.685581308018065,6.200901994075119,41.970083263806345,12.325449941169778,8.56877776661311,5.625459433247832,16.77708294871149,2.6139645418740582,103.30135236587368,2.9491790885712965,2.300661586370019,-1.3278637016545467,107.17304120547757,3.885845278158635,9.686636753421553,5.635224489130037,40.3335586453082,82.51625481789995,15.973580038005185,6.508971599526875,-1.54804243388901,70.17341785794105,5.879370728229947,29.263003250572797,7.957167067845392,54.72438249901133,6.584648446986451,10.458230790011731,3.6507432726536284,1.2705393388784452,5.670119694775593,32.32686952558476,7.790738703244891,6.526170781643721,75.44814051395805,17.764684347405858,3.733477492121328,10.705782527070063,4.620646831854262,13.412648690800006,1.743611304513062,7.347046611136398,6.667790282672634,9.502968357303969,16.70735697312352,32.46979476212829,18.08591390514999,49.25830553084809,6.924339005810106,11.88878608983802,8.867121388069892,5.903322602763087,-1.532081211441936,-1.005753118424412,5.970427108340779,6.774533753439837,22.440242655079484,28.889929348641495,14.493600823747943,6.305348256821255,10.179597936448944,5.01449360424859,9.351523074018333,6.734455361766527,41.55754738155951,9.888216014716098,1.723108498726082,104.80920490720355,114.48169035356946,6.294823648237612,1.1883194223970954,6.634829429193902,20.05251245205483,2.1352528385714464,7.74064569888756,19.948235436263566,7.454229561958918,28.03078161068551,0.3993093901198046,1.9413539665208313,1.2493806560192295,-0.5906048728843332,5.3215346147353255,11.552598639705861,10.102834057779287,3.4586527820397164,,1.6400505960844973,-0.7711891588544755,1.7028665290535399,6.799958225949226,0.9324664728301397,11.197395666220551,3.3954518958772018,-1.4215542940992396,-0.6888469807304385,4.740318305512206
Coefficient Variation,0.969332038538433,3.728419948122439,3.335948451343109,0.7990968960288634,1.1653892804871837,5.260830087922218,2.448423527841642,1.6600790761231652,1.3159042965826748,1.6488648862452178,1.6224802205723026,3.554167505381297,1.2188772856407775,0.9000813763318152,0.7641584777692352,2.654131524958016,1.5810932806903066,1.8382969783604768,1.3940445057520485,1.1908189361277672,2.8288565995607713,1.4003468118232663,1.251622635819863,1.0727302721005965,4.465100517169236,1.4842315092274578,3.5641807073238625,1.560900062259814,1.3851021340096432,1.1205422644121654,2.0513738809933995,1.0976998910374143,0.9856722433292372,1.4094742163233562,2.301210449418718,2.255331796692627,0.9833050421878152,1.0819073555310754,1.6178278128133772,1.5801602215366273,1.7372138147236975,1.4892184334124865,1.484375024265515,1.3035254406832197,1.5925203358000073,1.6965096341166122,1.2546112754733925,2.3809453816790307,2.530185626068941,1.4409811278926612,2.2855974036334032,1.3100250469021437,2.3506091135742335,1.2816924566620804,1.178993045413452,1.1089221770822457,0.5598773488716773,1.7080424255820632,1.7039618111634365,0.9974838520803481,2.207807769917098,2.6959241840488897,2.1543966724930823,1.147898099875034,1.0748330908301122,1.3383201399571945,2.2861965222328746,1.357151741677365,1.697905738927246,1.37920998680119,1.4257697652726526,1.9198870643933033,1.1887325104321829,1.201070439254676,1.4570593215064682,1.767576263105233,1.2942156506798725,2.1518100281890775,1.9893878624283803,1.8606990613692707,4.817352199601508,1.1191661977439409,1.018545419783838,1.2890764965575716,0.9857280826664065,1.6272339971975414,1.1050772662974093,1.4544120853684523,1.244225902912143,,1.588523386277147,1.2593630314108928,0.8166636055987715,1.2485277273137354,1.0251604331143693,1.2501035564613079,1.1494374353194357,0.6879570781766542,1.1667656146604368,2.411554686185815
Min,0.000025,0.000012,0.000131,0.000328,0.00060325,0.0000825,0.000543,0.000001,0.001,0.000836,0.000069,0.000083,0.000401,0.00013,0.003802,0.00006,0.1,0.0011749,0.008085,0.000045,0.000106,0.00001746,0.007,0.000794,0.011,0.006,0.00004787,0.000406,0.008109,0.004139,0.000224,0.000159,0.005485,0.413979,0.000191,0.001542,0.051802,0.000218,0.003249,0.1,0.0011749,0.014,0.005601,0.00270244,0.000811,0.00234742,0.000001,0.000031,0.00019124,0.000582,0.000463,0.0011,0.001,0.00584852,0.001,0.00007672,0.0026613,0.000052,0.000318,0.00155258,0.001,0.000305,0.00000348,0.00042818,0.000072,0.005,0.000254,0.001,0.002,0.000707,0.00035352,0.0005512,0.001,0.000825,0.0011749,0.01851196,0.001,0.000133,0.0017301,0.029787,0.00022,0.000798,0.001,0.05,0.00237,0.000798,1.037149,0,0,0,0,0.000119,0.000138,0.000012,0.000073,0.007,0.026,0,0.000004,0.000072
Max,0.977447,4.578945,0.334218,0.005948,0.05901054,0.887172,0.597722,0.063951,1.142167,1.127209,0.054438,0.037,2.74993,0.015051,0.258541,1.988877,295.660368,313.194215,0.409356,0.020938,1.4476,0.084447,0.405581,0.192514,121.191719,348.206811,0.905035,0.046188,36.634042,0.541742,0.584092,0.015189,1.183426,92.024861,0.279693,8.694397,6.042877,0.148024,2.711688,323.884383,289.464482,396.424008,9.967862,21.862942,0.572914,19.762294,0.46115,0.077152,3.987566,0.267994,0.327574,2.87114967,8.603208,2.290729,13.27626,3.494,8.581846,0.01598077,0.156948,3.320122,31.904966,0.958302,0.460651,4.852565,0.013407,2.423669,19.141227,3.07903,19.956101,0.231,2.16276226,3.637195,9.247617,6.801882,8.91532,12.393694,15.01366,2.354507,2.428587,6.104418,46.41351,1.206077,39.157886,211.909184,0.700031,0.264315,267.505696,3.31014,174.997,0,18.4828,0.005227,0.004689,0.015159,0.011385,4.621,2.405,3.44063,0.020118,0.95961
Median,0.315797,0.002881,0.00231,0.001313,0.005664,0.004179,0.0038935000000000003,0.0033635,0.07917199999999999,0.038209,0.0008185,0.0004,0.22132849999999998,0.001908,0.07387650000000001,0.013028999999999999,10.18594006,0.9,0.045754,0.001856,0.061817,0.004385,0.05081,0.02509,0.450173,9.8296735,0.013204,0.0018015,1.272377,0.0382425,0.0056675,0.001536,0.15239350000000002,5.7484210000000004,0.005551,0.089449,0.6958335,0.012525,0.0842325,10.3551436,2.628,12.96037325,0.545394,1.1916385,0.023348,0.7030160000000001,0.0256865,0.001827,0.0288915,0.014196,0.0071155,0.105408865,0.097974635,0.1531405,1.00943292,0.237289,4.326875,0.000492,0.0053685,0.345814805,0.6625844999999999,0.0037175,0.0007432,0.388519,0.0010685,0.1425535,0.035496,0.13974799999999998,0.72494199,0.0140795,0.063499,0.09533333,0.7199774999999999,0.3791295,0.5372785,0.274594,1.0123215,0.0322225,0.04016913,0.1523965,0.00883665,0.110238,6.7536059999999996,12.73924714,0.09421399999999999,0.012286,24.424515,0.14319,12.22,0,0.54761,0.0006954999999999999,0.000929,0.001033,0.001426525,0.333,0.23,1.62086,0.003504,0.0010855
No. of Obs,182,180,74,40,61,88,156,108,196,481,168,109,250,144,218,164,629,557,151,196,89,223,149,149,207,534,113,232,195,232,220,196,232,232,232,232,232,232,230,629,461,579,153,286,234,294,276,232,364,237,288,456,442,488,334,219,160,261,232,396,378,246,291,400,208,346,220,340,439,404,390,293,334,340,310,290,330,240,232,252,281,376,456,493,148,232,232,345,345,192,399,48,120,156,192,84,29,215,48,168
01/1960,,,,,,,,,,,,,,,,,0.15,0.05,,,,,,,,,,,,,,,,,,,,,,0.15,0.05,0.15,,,,,,,,,,,,0.05,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,
02/1960,,,,,,,,,,,,,,,,,0.15,0.05,,,,,,,,,,,,,,,,,,,,,,0.15,0.05,0.15,,,,,,,,,,,,0.05,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,
03/1960,,,,,,,,,,,,,,,,,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
04/1960,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,,,,
05/1960,,,,,,,,,,,,,,,,,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,0.4,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
06/1960,,,,,,,,,,,,,,,,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.6,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,,,,
07/1960,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
08/1960,,,,,,,,,,,,,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,0.2,,,,
09/1960,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.3,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
10/1960,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
11/1960,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
12/1960,,,,,,,,,0.1,,,,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,0.4,0.1,1.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,0.1,,,,
01/1961,,,,,,,,,,,,,,,,,0.25,0.05,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.05,,,,,0.05,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
02/1961,,,,,,,,,,,,,,,,,0.25,0.05,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.05,,,,,0.05,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
03/1961,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
04/1961,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
05/1961,,,,,,,,,,,,,,,,,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,0.4,,0.5,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.2,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
06/1961,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
07/1961,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
08/1961,,,,,,,,,,,,,,,,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,0.3,,0.6,,,0.1,,,,,,,,,0.1,,,,,,,,,,,,,,0.2,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/1961,,,,,,,,,,,,,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,0.4,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,0.1,,,,
10/1961,,,,,,,,,,,,,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.1,,,,,0.1,,,,,,0.1,,,,,,,,,,,,,,,,
11/1961,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
12/1961,,,,,,,,,0.1,,,,,,,,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,0.8,0.1,0.2,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.2,,,,,,,0.1,,,,,,,,,0.2,,,,,,,,,,,,,,,,
01/1962,,,,,,,,,,,,,,,,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.15,,,,,,,,,,,,,,0.05,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
02/1962,,,,,,,,,,,,,,,,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.15,,,,,,,,,,,,,,0.05,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
03/1962,,,,,,,,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.1,,,,,,,,,0.2,,,,,,,,,,,,,,0.1,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
04/1962,,,,,,,,,0.1,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.1,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
05/1962,,,,,,,,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,0.1,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,0.1,,,,
06/1962,,,,,,,,,,,,,,,,,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,0.1,,,,,,,,,,,,0.1,,,,
07/1962,,,,,,,,,,,,,,,,,0.7,0.4,,,,,,,,,,,,,,,,,,,,,,0.7,0.2,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,0.1,,,,,,0.2,,,,,,,,,,,,0.1,,,,
08/1962,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
09/1962,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
10/1962,,,,,,,,,,,,,,,,,0.6,,,,,,,,,0.1,,,,,,,,,,,,,,0.6,,0.2,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
11/1962,,,,,,,,,,,,,,,,,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
12/1962,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,1.1,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,
04/1963,,,,,,,,,,,,,,,,,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,0.9,,0.2,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
05/1963,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
06/1963,,,,,,,,,,,,,,,,,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,0.1,,,,
07/1963,,,,,,,,,,,,,,,,,0.9,0.8,,,,,,,,0.1,,,,,,,,,,,,,,0.9,,0.2,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.1,,,,,0.8,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,
08/1963,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.1,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
09/1963,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
10/1963,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.1,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
11/1963,,,,,,,,,,,,,,,,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
12/1963,,,,,,,,,0.1,,,,,,,,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,0.8,,0.3,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
04/1964,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
05/1964,,,,,,,,,,,,,,,,,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,0.7,,0.1,,,,,,,,,,,,0.3,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
06/1964,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
07/1964,,,,,,,,,,,,,,,,,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.1,,,,,0.3,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,
08/1964,,,,,,,,,,,,,,,,,0.1,0.3,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,
