,AF: Imports: % of Total Goods Imports: The Arab World,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Ores & Metals,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: % of Total Goods Imports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Total Goods Exports: The Arab World,AF: Exports: Goods by Reporting Economy,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Commercial Service,AF: Imports: Commercial Service,AF: Exports: Goods,AF: Imports: Goods,AF: Goods Trade: % of GDP,AF: Imports: % of Commercial Service Imports: Services: Travel,AF: Imports: % of Commercial Service Imports: Services: Transport,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Border Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Exports: Lead Time: Median Case,AF: Imports: Lead Time: Median Case,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services","AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: European Union,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AO: Imports: cif: Euro Area,AF: (DC)Exports: Lead Time,AF: (DC)Imports: Lead Time,AF: (DC)Imports: Number of Documents,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: fob: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: APEC,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea
09/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,15.8,17,,13.5,,,,17,10.6,,,,,7.03,15.78,5.15,13.97,,,,0.1,,,,,,,,,
10/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.7,16.5,0.2,13.1,,,0.1,16.7,11.3,,,,,9,,4.25,,,,,,,,,,,,,,
11/1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,20.2,21.1,0.8,16.6,,,,21.9,13.7,,,,,6.18,,5.6,,,,,,,,,,,,,,
12/1966,,20.80067679,0.06925056,3.67458971,24.30320385,,51.71498182,35.64949323,,12.45691007,0.0721231,31.2849162,46.7877095,0.27932961,71.6,,,,,128,67,13.92857176,,,,,,,,,,,,1.53631285,0.55865922,,,0.97765363,20.39106145,,20.39106145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,21.4,23.4,0.1,19.7,,,,23.5,15.9,,,,,5.28,20.46,5.45,15.3,0.67290859,67.36,128,,,,,,,,,,
01/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,18.1,18.814,,16.3,,,,18.814,14,,,,,4.61,,4.33,,,,,,,,,,,,,,
02/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014,16.5,17.214,0.3,14.7,,,,17.514,11.8,,,,,5.59,,5.13,,,,,,,,,,,,,,
03/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114,18.6,19.714,,16.5,,,,19.714,13.8,,,,,4.4,14.6,5.38,14.84,,,,,,,,,,,,,
04/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.214,19.7,20.914,,16.5,,,,20.914,13.5,,,,,3.2,,5.28,,,,,,,,,,,,,,
05/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.514,20.8,21.914,0.4,18,,,,22.314,15.6,,,,,2.25,,7.27,,,,,,,,,,,,,,
06/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714,20.4,21.914,0.2,15.9,,,,22.114,13.7,,,,,1.64,7.09,6.06,18.61,,,,,,,,,,,,,
07/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714,24.4,25.414,0.7,20.7,,,,26.114,17.8,,,,,1.62,,5.44,,,,,,,,,,,,,,
08/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,22.4,23.7,0.2,18.6,,,,23.9,16.4,,,,,5.07,,4.95,,,,,0.1,,,,,,,,,
09/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,19.7,20.9,0.1,14.7,,,,21,12.7,,,,,7.07,13.76,4.58,14.97,,,,,,,,,,,,,
10/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,23.6,25.8,0.4,20.2,,,0.1,26.2,16.8,,,,,10.51,,4.56,,,,,,,,,,,,,,
11/1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,19.5,20.1,,12.6,,,,20.1,11.3,,,,,12.53,,5.48,,,,,,,,,,,,,,
12/1967,0.39822497,20.8816634,0.08634348,3.86887815,27.78525263,50.70610853,46.35572631,40.87586694,4.4095747,8.02551661,0.07492626,33.68319605,37.27769663,2.87770868,66.407,,,,,126,66,11.47410301,,,35.83952473,6.52192767,4.0603047,,,2.46162297,6.93243907,138.364,6.93243907,4.47091421,0.5737347,,,3.89717951,24.56819311,,24.56819311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,33.4,34.9,1,22.2,,,,35.9,19.4,,,,,7.42,30.2,4.42,14.46,0.8276095,66.41,126,,,,,,,,,,
01/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,22,23.2,0.1,15.7,,,,23.3,13.9,,,,,3.75,,4.32,,,,,,,,,,,,,,
02/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,20,20.8,,15.1,,,,20.8,12.3,,,,,8.06,,6.87,,,,,,,,,,,,,,
03/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,16.8,18.4,0.8,13.6,,,,19.2,11.7,,,,,3.27,15.09,9.58,20.77,,,,,,,,,,,,,
04/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,22.2,23.7,0.8,18.5,,,,24.5,16,,,,,4.44,,6.28,,,,,,,,,,,,,,
05/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,23,24.9,,20.1,,,,24.9,16.8,,,,,2.74,,6.37,,,,,,,,,,,,,,
06/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,20.9,22.8,0.2,15.6,,0.5,,23,13.1,,,,,3.14,10.32,4.99,17.64,,,,,,,,,,,,,
07/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24.7,26.7,1,20.8,,,,27.7,17.4,,,,,2.3,,7.75,,,,,,,,,,,,,,
08/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,34.8,35.9,0.6,22.3,,,,36.5,18.8,,,,,5.26,,6.41,,,,,,,,,,,,,,
09/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,24.1,25.8,,21.7,,,,25.8,18.3,,,,,12.4,19.96,5.82,19.98,,,,,,,,,,,,,
10/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,23.5,25.2,0.5,20.3,,0.3,0.1,25.7,16.6,,,,,14.98,,6.42,,,,,,,,,,,,,,
11/1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,21.1,22.3,1.1,17.4,,,,23.4,14.7,,,,,7.37,,5.05,,,,,,,,,,,,,,
12/1968,,16.00906678,0.05314144,5.1492991,33.28592256,58.66483437,38.09208735,41.82833069,12.57896735,7.24394321,,18.74208057,51.32350279,,71.817,,,,,114,72,13.54368899,,,29.70249289,,,,,,11.63267274,124.434,11.63267274,,,,,,29.93441664,,29.93441664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,30.3,32.6,1.2,24,,0.2,,33.8,20.8,,,,,4.55,26.91,6.54,18.01,1.03516311,71.82,114,,,,,,,,,,
01/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,18.9,19.9,0.2,16.1,,,,20.1,14.1,,,,,4.77,,7.61,,,,,,,,,,,,,,
02/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,19,20.6,0.6,14.7,,,,21.2,12.1,,,,,6.34,,6.74,,,,,,,,,,,,,,
03/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,23.7,25.2,0.2,19.4,,,,25.4,15.9,,,,,3.84,14.95,5.01,19.36,,,,,,,,,,,,,
04/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,21.8,23.9,0.2,19,,,,24.1,16.2,,,,,2.95,,5.32,,,,,,,,,,,,,,
05/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,21.9,23.7,1,16.2,,,0.1,24.7,13.8,,,,,3.57,,6.26,,,,,,,,,,,,,,
06/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,28.2,29.9,1.2,22.5,,,,31.1,19.1,,,,,3.32,9.84,4.94,16.52,,,,,,,,,,,,,
07/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.993,15.324,16.852,0.471,12.468,,0.006,,17.323,9.904,,,,,5.06,,6.69,,,,,,,,,,,,,,
08/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.379,28.034,29.66,0.753,22.773,,,0.025,30.413,19.966,,,,,10.64,,5.84,,,,,,,,,,,,,,
09/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.787,33.926,35.924,5.791,28.605,,0.002,0.009,41.715,24.189,,,,,9.06,24.77,6.2,18.73,,,,,,,,,,,,,
10/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.723,27.946,30.432,0.243,21.121,,,0.017,30.675,17.224,,,,,14.37,,6.49,,,,,0.006,,,,,,,,,
11/1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555,23.526,25.164,1.917,18.831,,,0.017,27.081,16.203,,,,,11.28,,6.91,,,,,,,,,,,,,,
12/1969,0.17162657,20.58064447,0.141624,5.98716833,40.31567894,42.53991127,38.05079936,38.14843102,14.8661727,8.72160624,,29.07649846,40.8626838,2.16037321,81.884,,,,,126,82,14.76340659,,,33.70681001,11.59612707,8.53113565,,,3.06499142,12.15715165,123.524,12.15715165,3.98734796,0.61184114,,,3.37550681,26.07346979,,26.07346979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.048,30.663,33.406,1.305,24.75,,,0.025,34.711,20.248,,,,,7.83,33.48,6.23,19.63,1.46489906,81.92,126,,,,,,,,,,
01/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.659,22.983,25.13,0.732,18.316,,0.22,0.015,25.862,15.828,,,,,4.38,,7.04,,,,,,,,,,,,,,
02/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.953,23.577,25.042,0.49,19.318,,0.002,0.021,25.532,15.41,,,,,4.21,,5.17,,,,,,,,,,,,,,
03/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.544,24.054,26.322,0.276,19.872,,,0.006,26.598,16.843,,,,,5.23,13.82,6.48,18.69,,,,,,,,,,,,,
04/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.886,27.008,28.534,0.36,23.283,,,0.032,28.894,19.512,,,,,5.63,,3.19,,,,,,,,,,,,,,
05/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.658,25.418,27.382,0.694,21.049,,,0.007,28.076,17.706,,,,,9.63,,2.89,,,,,,,,,,,,,,
06/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.795,30.154,32.182,0.768,24.332,,0.001,0.101,32.95,20.191,,,,,3.61,18.87,2.28,8.36,,,,,,,,,,,,,
07/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.438,29.895,31.745,0.588,23.244,,,0.014,32.333,18.169,,,,,5.99,,2.38,,,,,,,,,,,,,,
08/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.092,25.058,27.312,0.839,19.667,,0.001,0.019,28.151,16.585,,,,,9.2,,2.71,,,,,,,,,,,,,,
09/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.311,29.689,31.631,0.37,22.55,,0.001,0.068,32.001,19.539,,,,,6.8,21.99,1.86,6.95,,,,,,,,,,,,,
10/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.671,33.023,35.015,0.679,25.513,,,0.023,35.694,21.71,,,,,11.6,,2.51,,,,,,,,,,,,,,
11/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.627,31.793,33.894,0.526,23.773,,,0.043,34.42,19.732,,,,,5.58,,2.13,,,,,,,,,,,,,,
12/1970,0.43460397,20.54160031,0.1066684,6.10569473,54.31428433,42.04793426,35.82400387,36.06464886,16.9461491,10.91412752,,33.71280633,40.80339516,1.83116407,84.591,,,,,114,86,11.43584727,,,40.35882219,2.98561972,,,,2.98561972,14.60762383,109.525,14.60762383,2.48135144,,,,2.48135144,23.00244707,,23.00244707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.473,34.446,37.479,0.599,26.141,,0.159,0.064,38.078,21.711,,,,,6.51,23.69,3.32,7.96,1.46033227,85.57,114,,,,,,,,,,
01/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.905,29.237,31.626,0.516,22.873,,,0.033,32.142,18.728,,,,,10.21,,3.7,,,,,,,,,,,,,,
02/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.871,25.526,27.29,0.107,19.188,,,0.014,27.397,15.437,,,,,8.02,,2.19,,,,,,,,,,,,,,
03/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566,27.423,29.132,0.857,22.103,,,0.082,29.989,18.59,,,,,7.73,25.96,1.96,7.85,,,,,,,,,,,,,
04/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.778,29.625,31.64,1.763,23.189,,,0.023,33.403,19.83,,,,,8.17,,8.46,,,,,,,,,,,,,,
05/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.572,34.202,36.442,0.336,26.306,,0.004,1.006,36.778,22.49,,,,,5.93,,6.54,,,,,,,,,,,,,,
06/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.688,32.388,35.405,0.671,25.953,,,0.291,36.076,20.475,,,,,6.5,20.6,7.97,22.97,,,,,,,,,,,,,
07/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.425,30.333,33.322,0.441,23.794,,0.005,0.221,33.763,20.09,,,,,8.71,,7.32,,,,,,,,,,,,,,
08/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.636,33.81,36.404,1.043,25.555,,0.001,0.874,37.447,20.603,,,,,13.41,,7.24,,,,,,,,,,,,,,
09/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.179,43.564,46.37,0.375,28.056,,0.002,0.049,46.745,23.992,,,,,10.84,32.96,5.35,19.91,,,,,,,,,,,,,
10/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.473,33.005,35.348,1.14,26.341,,0.01,0.006,36.488,22.407,,,,,11.55,,5.28,,,,,,,,,,,,,,
11/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299,37.465,39.621,0.146,28.001,,0.003,0.04,39.767,23.825,,,,,5.97,,5.66,,,,,,,,,,,,,,
12/1971,0.62660779,25.43237071,0.06099237,5.00014563,37.08811798,28.20422874,45.65635022,27.02127781,14.55329816,12.74772024,,42.71271271,41.47147147,5.61061061,99.9,,,,,141,100,13.16142315,,,57.25310553,4.22117673,,,,4.22117673,10.321489,145.386,10.321489,5.84284284,,,,5.84284284,9.97297297,,9.97297297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.998,29.888,31.885,0.001,24.175,,,0.014,31.886,21.026,,,,,8.09,25.61,8.52,19.46,0.98221609,99.65,141,,,,,,,,,,
01/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.794,25.536,27.093,1.246,20.297,,0.009,0.014,28.339,16.104,,,,,7.16,,7.26,,,,,,,,,,,,,,
02/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.628,23.116,25.094,1.65,18.084,,,0.063,26.744,13.79,,,,,4.54,,5.9,,,,,,,,,,,,,,
03/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.739,28.056,31.089,2.708,21.325,,0.002,0.04,33.797,16.565,,,,,5.03,16.73,5.87,19.03,,,,,,,,,,,,,
04/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.238,26.026,27.475,0.789,19.026,,,0.036,28.264,14.885,,,,,6.72,,7.53,,,,,,,,,,,,,,
05/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.706,18.507,20.214,1.001,14.243,,0.002,0.39,21.215,11.904,,,,,9.99,,6.84,,,,,,,,,,,,,,
06/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047,32.155,34.977,2.234,25.188,,0.009,0.039,37.211,20.658,,,,,8.08,24.79,7.36,21.73,,,,,,,,,,,,,
07/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.675,35.828,37.885,0.628,20.495,,0.01,0.001,38.513,16.719,,,,,6.57,,7.95,,,,,,,,,,,,,,
08/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.604,36.159,38.713,0.073,22.637,,0.023,0.033,38.786,18.783,,,,,12.13,,9.77,,,,,,,,,,,,,,
09/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192,27.048,29.202,1.244,20.612,,0.206,0.016,30.446,18.05,,,,,11.02,29.72,6.89,24.61,,,,,,,,,,,,,
10/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.325,26.21,29.059,0.48,21.491,,0.004,0.008,29.539,18.439,,,,,14.47,,7.6,,,,,,,,,,,,,,
11/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.598,28.923,31.223,0.311,22.747,,0.013,0.753,31.534,19.315,,,,,9.84,,7.06,,,,,,,,,,,,,,
12/1972,,28.46417301,0.10968159,6.81382233,62.73700843,,33.93794176,37.23807016,13.7309155,14.89093009,,35.24140204,31.44776923,3.1868123,124.419,,,,,164,122,17.92479199,,,,,,,,,,,,4.5756677,0.86321221,,,3.71245549,28.73516103,,28.73516103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.807,43.034,46.522,1.349,33.122,,0.03,0.007,47.871,26.534,,,,,12.6,36.91,7.68,22.34,1.7636667,122.47,164,,,,,,,,,,
